posicao,titulo,artista,gravadora,distribuidora,periodo,ano,mes
3,Gosta De Rua (Ao Vivo),Felipe e Rodrigo,Virgin Music Label And Artist Services (S&D),Universal Music Group,06/2024,2024,6
4,Forró E Desmantelo,Dj Sv & Doug Hits,Doug Filmes,oneRPM,06/2024,2024,6
5,Sagrado Profano,Luísa Sonza & KayBlack,Sony Music Entertainment,Sony Music Entertainment,06/2024,2024,6
6,Dois Tristes (Ao Vivo),Simone Mendes,Universal Music Ltda.,Universal Music Group,06/2024,2024,6
7,Sorriso No Rosto,"Mc IG, Murillo E Lt No Beat & Dj Glenner",WM Brazil,Warner Music Group,06/2024,2024,6
8,Foi Intenso (Ao Vivo),Zé Neto & Cristiano & Ana Castela,Som Livre,The Orchard,06/2024,2024,6
9,Falta De Quê?,Luan Pereira & Murilo Huff,Som Livre,The Orchard,06/2024,2024,6
10,Sonho Dela (Cowboy),"CountryBeat, Félix & Léo Souzza",CountryBeat,oneRPM,06/2024,2024,6
11,Quero Te Encontrar,"Dj Lg Prod, Dj Jz & Mc Mininin",Tropa do Serrão,Symphonic,06/2024,2024,6
12,Quero Ver Se Você Tem Atitude,Dj Luan Gomes,"ZER038 , PDF RECORDS",DistroKid,06/2024,2024,6
13,Haverá Sinais (Ao Vivo),"Jorge & Mateus, Lauana Prado",Som Livre,The Orchard,06/2024,2024,6
14,Deu Moral (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,06/2024,2024,6
15,Vamo Marolar,"L7nnon, Mc Cabelinho, Palma & HHR",HHR Records,Warner Music Group,06/2024,2024,6
16,Anestesiado (Ao Vivo),Murilo Huff,Artinvox,Altafonte,06/2024,2024,6
17,"Melhor Vibe (Feat. Caio Luccas, Dallass & Rocco)","Mc Ryan SP, Filipe Ret & Chefin",WM Brazil,Warner Music Group,06/2024,2024,6
18,Eu Sou Sentimento,Luan Santana & Luan Pereira,Sony Music Entertainment,Sony Music Entertainment,06/2024,2024,6
19,Não Vou Namorar (Feat. Mc Th Da Serra),"DJ Ws Da Igrejinha, Dj João Pereira & Mc Dudu Sk",Dalama Records,Symphonic,06/2024,2024,6
20,Morena De Goiânia (Ao Vivo),"Hugo & Guilherme, Maiara & Maraisa",Som Livre,The Orchard,06/2024,2024,6
21,Barulho Do Foguete (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,06/2024,2024,6
22,Vazou Na Braquiara (Ao Vivo),Hugo & Guilherme,Som Livre,The Orchard,06/2024,2024,6
23,Casca De Bala,Thullio Milionário,Thullio Milionário,The Orchard,06/2024,2024,6
24,Vem Desestressar,"Mc Ph, Vulgo Fk, Veigh, Pedro Lotto & Eros",GR6 Music,Ingrooves,06/2024,2024,6
25,Digitando,Gustavo Moura & Rafael,Astro Music Produções,dashgo,06/2024,2024,6
26,Chihiro,Billie Eilish,Darkroom/Interscope Records,UMG Global,06/2024,2024,6
27,Confissões Pt. 2,"Nagalli, KayBlack & Veigh",Supernova Ent,United Masters,06/2024,2024,6
28,Me Leva Pra Casa / Escrito Nas Estrelas / Saudade (Ao Vivo),Lauana Prado,Universal Music Ltda.,Universal Music Group,06/2024,2024,6
29,Quase Algo (Ao Vivo),Henrique & Juliano,Virgin Music Label And Artist Services (S&D),Universal Music Group,06/2024,2024,6
30,Tum Bá Tum,"Tropa Do Bruxo, Smu, Dj Vitin Do Pc, Mc JF & Mc Nahara",Tropa Do Bruxo,Symphonic,06/2024,2024,6
31,Torre Eiffel (Ao Vivo),"Manu, Guilherme & Benuto",manuoficial,oneRPM,06/2024,2024,6
32,Nosso Primeiro Beijo (Ao Vivo),Gloria Groove,SB Music,The Orchard,06/2024,2024,6
33,Me Caiu Tão Bem (Ao Vivo),Murilo Huff & Gustavo Mioto,M Show,Altafonte,06/2024,2024,6
34,"Samba De Malandro (Feat. Love Funk, Mc Piedro, Dj GM & Dj WN)","Mc Paulin Da Capital, Mc Ryan SP & Mc Daniel",Love Funk,oneRPM,06/2024,2024,6
35,"Diz Aí Qual É O Plano? (Feat. Mc Gh Do 7, Mc GP, Mc Nego Micha, Mc Ph, Mc Luki, Mc Poze Do Rodo, Murillo E LT No Beat & TrapLaudo)","Mc IG, Mc Ryan SP & Oruam",WM Brazil,Warner Music Group,06/2024,2024,6
36,Te Maceto Depois Do Baile (Feat. Mc Rf),"Dj Zigão, Mc Rodrigo Do Cn & Dj Lafon Do Md",DJ Zigão,oneRPM,06/2024,2024,6
37,Aquariano Nato,"Mc Saci, Complexo Dos Hits, Dj Sammer & Mc Pretchako",eumcsaci,oneRPM,06/2024,2024,6
38,Problemas De Um Milionário,Wiu & Teto,30PRAUM,Warner Music Group,06/2024,2024,6
39,Daqui Pra Sempre,Manu & Simone Mendes,manuoficial,oneRPM,06/2024,2024,6
40,Página De Ex (Ao Vivo),Mari Fernandez,Som Livre,The Orchard,06/2024,2024,6
41,Lua (Feat. Alok),Ana Castela & Hungria Hip Hop,AgroPlay,IIP-DDS,06/2024,2024,6
42,Como Um Beijo,"Marcos & Belutti, Nadson O Ferinha",Marcos & Belutti,AMBI SERVICOS DE INTERNET LTD dba Sua Musica,06/2024,2024,6
43,Birds Of A Feather,Billie Eilish,Darkroom/Interscope Records,Universal Music Group,06/2024,2024,6
44,Piração,Kaká & Pedrinho,Acertei Produções,AMBI SERVICOS DE INTERNET LTD dba Sua Musica,06/2024,2024,6
45,Dedo Do Meio (Ao Vivo),Murilo Huff,M Show,Altafonte,06/2024,2024,6
46,Entra Na Defender,Luan Pereira & Mc Daniel,Som Livre,The Orchard,06/2024,2024,6
47,A Internet É Toxica (Feat. Mc Saci),"Dj Lc, Dj Joao Da Inestan & Mc Pretchako",Complexo dos Hits,oneRPM,06/2024,2024,6
48,Espresso,Sabrina Carpenter,Island Records,Universal Music Group,06/2024,2024,6
49,Minha Herança,Ana Castela,AgroPlay,IIP-DDS,06/2024,2024,6
50,Amor Na Praia,Nattan,Feeling,Believe,06/2024,2024,6
1,The Box Medley Funk 2,"The Box, Mc Brinquedo, Mc Cebezinho, Mc Tuto & Mc Laranjinha",Sony Music Entertainment,Sony Music Entertainment,07/2024,2024,7
2,Gosta De Rua (Ao Vivo),Felipe e Rodrigo,Virgin Music Label And Artist Services (S&D),Universal Music Group,07/2024,2024,7
3,Quem Não Quer Sou Eu,"Seu Jorge, Mc Leozin, Mc G15 & Dj Topo",DJ TOPO,dashgo,07/2024,2024,7
4,Sonho Dela (Cowboy),"CountryBeat, Félix & Léo Souzza",CountryBeat,oneRPM,07/2024,2024,7
5,Triplex (Ao Vivo),"Matheus Fernandes, Matheus & Kauan",Som Livre,The Orchard,07/2024,2024,7
6,Sagrado Profano,Luísa Sonza & KayBlack,Sony Music Entertainment,Sony Music Entertainment,07/2024,2024,7
7,Alibi,"Sevdaliza, Pabllo Vittar & Yseult",Twisted Elegance,Believe,07/2024,2024,7
8,Forró E Desmantelo,Dj Sv & Doug Hits,Doug Filmes,oneRPM,07/2024,2024,7
9,Foi Intenso (Ao Vivo),Zé Neto & Cristiano & Ana Castela,Som Livre,The Orchard,07/2024,2024,7
10,Eu Sou Sentimento,Luan Santana & Luan Pereira,Sony Music Entertainment,Sony Music Entertainment,07/2024,2024,7
11,Haverá Sinais (Ao Vivo),"Jorge & Mateus, Lauana Prado",Som Livre,The Orchard,07/2024,2024,7
12,Dois Tristes (Ao Vivo),Simone Mendes,Universal Music Ltda.,Universal Music Group,07/2024,2024,7
13,Filha Do Deputado (Feat. Mc Poze Do Rodo & Oruam),"Mc IG, Mc Ryan Sp & Dj Glenner",WM Brazil,Warner Music Group,07/2024,2024,7
14,Morar Nesse Motel,Gusttavo Lima,Sony Music Entertainment,Sony Music Entertainment,07/2024,2024,7
15,Sorriso No Rosto,"Mc IG, Murillo E Lt No Beat & Dj Glenner",WM Brazil,Warner Music Group,07/2024,2024,7
16,Quero Ver Se Você Tem Atitude,Dj Luan Gomes,"ZER038 , PDF RECORDS",DistroKid,07/2024,2024,7
17,Quero Te Encontrar,"Dj Lg Prod, Dj Jz & Mc Mininin",Tropa do Serrão,Symphonic,07/2024,2024,7
18,Nosso Primeiro Beijo (Ao Vivo),Gloria Groove,SB Music,The Orchard,07/2024,2024,7
19,Me Caiu Tão Bem (Ao Vivo),Murilo Huff & Gustavo Mioto,M Show,Altafonte,07/2024,2024,7
20,Falta De Qué?,Luan Pereira & Murilo Huff,Som Livre,The Orchard,07/2024,2024,7
21,Deu Moral (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,07/2024,2024,7
22,Morena De Goiânia (Ao Vivo),"Hugo & Guilherme, Maiara & Maraisa",Som Livre,The Orchard,07/2024,2024,7
23,"Melhor Vibe (Feat. Caio Luccas, Dallass & Rocco)","Mc Ryan SP, Filipe Ret & Chefin",WM Brazil,Warner Music Group,07/2024,2024,7
24,Página De Ex (Ao Vivo),Mari Fernandez,Som Livre,The Orchard,07/2024,2024,7
25,Eu So Comi Ela Uma Vez,Dj Vn Maestro & Mc G Ds,Love Funk Records,oneRPM,07/2024,2024,7
26,Anestesiado (Ao Vivo),Murilo Huff,Artinvox,Altafonte,07/2024,2024,7
27,Torre Eiffel (Ao Vivo),"Manu, Guilherme & Benuto",manuoficial,oneRPM,07/2024,2024,7
28,Barulho Do Foguete (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,07/2024,2024,7
29,Vazou Na Braquiara (Ao Vivo),Hugo & Guilherme,Som Livre,The Orchard,07/2024,2024,7
30,Aproveita (Ao Vivo),Clayton & Romário,Virgin Music Label And Artist Services (S&D),Universal Music Group,07/2024,2024,7
31,Sombra Desconhecida (Ao Vivo),"Lauana Prado, Zé Neto & Cristiano",Universal Music Ltda.,Universal Music Group,07/2024,2024,7
32,Minha Herança,Ana Castela,AgroPlay,IIP-DDS,07/2024,2024,7
33,Vamo De Pagodin,"Mc Daniel, Dj Wn & Dj Gm",Lyons Produções,oneRPM,07/2024,2024,7
34,Piração,Kaká & Pedrinho,Acertei Produções,Warner Music Group,07/2024,2024,7
35,Não Fosse Tão Tarde,Lou Garcia & Dj Luan Gomes,Universal Music Ltda.,Universal Music Group,07/2024,2024,7
36,Vem Desestressar,"Mc Ph, Vulgo Fk, Veigh, Pedro Lotto & Eros",GR6 Music,Virgin Music Group,07/2024,2024,7
37,Quase Algo (Ao Vivo),Henrique & Juliano,Virgin Music Label And Artist Services (S&D),Universal Music Group,07/2024,2024,7
38,Chihiro,Billie Eilish,Darkroom/Interscope Records,UMG Global,07/2024,2024,7
39,Apaguei Pra Todos (Ao Vivo),Ferrugem & Sorriso Maroto,WM Brazil,Warner Music Group,07/2024,2024,7
40,Amor Na Praia,Nattan,Feeling,Believe,07/2024,2024,7
41,Me Leva Pra Casa / Escrito Nas Estrelas / Saudade (Ao Vivo),Lauana Prado,Universal Music Ltda.,Universal Music Group,07/2024,2024,7
42,Casca De Bala,Thullio Milionário,Thullio Milionário,The Orchard,07/2024,2024,7
43,Vamo Marolar,"L7nnon, Mc Cabelinho, Palma & HHR",HHR Records,Warner Music Group,07/2024,2024,7
44,Passa Passa Pra Eu Sarrar,Mc Livinho & Dj Topo,Mc Livinho,Altafonte,07/2024,2024,7
45,Birds Of A Feather,Billie Eilish,Darkroom/Interscope Records,Universal Music Group,07/2024,2024,7
46,De Trás Pra Frente (Ao Vivo),Henrique & Juliano,Virgin Music Label And Artist Services (S&D),Universal Music Group,07/2024,2024,7
47,Aquela Pessoa (Ao Vivo),Henrique & Juliano,Virgin Music Label And Artist Services (S&D),Universal Music Group,07/2024,2024,7
48,"Malvada (Feat. Dj Murillo E Lt No Beat, Mc Ryan SP & Mc Don Juan)","TrapLaudo, Mc Ig & Mc Ph",4M RECORDS,oneRPM,07/2024,2024,7
49,Tum Bá Tum,"Tropa Do Bruxo, Smu, Dj Vitin Do Pc, Mc JF & Mc Nahara",Tropa Do Bruxo,Symphonic,07/2024,2024,7
50,Desilusão (Feat. Lorin Prod),"Zé Felipe, Bruno & Marrone, Mc Jacaré",Sony Music Entertainment,Sony Music Entertainment,07/2024,2024,7
1,The Box Medley Funk 2,"The Box, Mc Brinquedo, Mc Cebezinho, Mc Tuto & Mc Laranjinha",Sony Music Entertainment,Sony Music Entertainment,08/2024,2024,8
2,Só Fé,Grelo Da Seresta,Henrique & Juliano,Strm Inovação E Projetos Musicais LTDA,08/2024,2024,8
3,Triplex (Ao Vivo),"Matheus Fernandes, Matheus & Kauan",Som Livre,The Orchard,08/2024,2024,8
4,Gosta De Rua (Ao Vivo),Felipe e Rodrigo,Virgin Music Label And Artist Services (S&D),Universal Music Group,08/2024,2024,8
5,Wi-Fi (Ao Vivo),Traia Véia & Luan Pereira,Show Mix.,Strm Inovação E Projetos Musicais LTDA,08/2024,2024,8
6,Morar Nesse Motel,Gusttavo Lima,Sony Music Entertainment,Sony Music Entertainment,08/2024,2024,8
7,Aproveita (Ao Vivo),Clayton & Romário,Virgin Music Label And Artist Services (S&D),Universal Music Group,08/2024,2024,8
8,Sempre Na Simplicidade,"Mc Ryan Sp, Mc Luuky, Boladin 211, Mc Vine7 & Dj Victor",EDITORA E GRAVADORA A BASE RECORDS,Belive Digital,08/2024,2024,8
9,Forró E Desmantelo,Dj Sv & Doug Hits,Doug Filmes,oneRPM,08/2024,2024,8
10,Saveiro,"Kaique, Felipe & Luan Pereira",Sony Music Entertainment,Sony Music Entertainment,08/2024,2024,8
11,Haverá Sinais (Ao Vivo),"Jorge & Mateus, Lauana Prado",Som Livre,The Orchard,08/2024,2024,8
12,Me Caiu Tão Bem (Ao Vivo),Murilo Huff & Gustavo Mioto,M Show,Altafonte,08/2024,2024,8
13,Quem Não Quer Sou Eu,"Seu Jorge, Mc Leozin, Mc G15 & Dj Topo",DJ TOPO,dashgo,08/2024,2024,8
14,Não Fosse Tão Tarde,Lou Garcia & Dj Luan Gomes,Universal Music Ltda.,Universal Music Group,08/2024,2024,8
15,Nosso Primeiro Beijo (Ao Vivo),Gloria Groove,SB Music,The Orchard,08/2024,2024,8
16,Sonho Dela (Cowboy),"CountryBeat, Félix & Léo Souzza",CountryBeat,oneRPM,08/2024,2024,8
17,Mulher Foda (Ao Vivo),Simone Mendes,Universal Music Ltda.,Universal Music Group,08/2024,2024,8
18,Sagrado Profano,Luísa Sonza & KayBlack,Sony Music Entertainment,Sony Music Entertainment,08/2024,2024,8
19,Dois Tristes (Ao Vivo),Simone Mendes,Universal Music Ltda.,Universal Music Group,08/2024,2024,8
20,Mistérios,KayBlack & Murillo E Lt No Beat,WM Brazil,Warner Music Group,08/2024,2024,8
21,Foi Intenso (Ao Vivo),Zé Neto & Cristiano & Ana Castela,Som Livre,The Orchard,08/2024,2024,8
22,Morena De Goiânia (Ao Vivo),"Hugo & Guilherme, Maiara & Maraisa",Som Livre,The Orchard,08/2024,2024,8
23,Eu Sou Sentimento,Luan Santana & Luan Pereira,Sony Music Entertainment,Sony Music Entertainment,08/2024,2024,8
24,Alibi,"Sevdaliza, Pabllo Vittar & Yseult",Twisted Elegance,Believe,08/2024,2024,8
25,Sombra Desconhecida (Ao Vivo),"Lauana Prado, Zé Neto & Cristiano",Universal Music Ltda.,Universal Music Group,08/2024,2024,8
26,"Louco, Louco (Ao Vivo)",Mari Fernandez & Zé Felipe,Som Livre,The Orchard,08/2024,2024,8
27,Torre Eiffel (Ao Vivo),"Manu, Guilherme & Benuto",manuoficial,oneRPM,08/2024,2024,8
28,Chorosa (Ao Vivo),Guilherme & Benuto,Sony Music Entertainment,Sony Music Entertainment,08/2024,2024,8
29,Rainha Da Finesse,Wiu,30PRAUM,Warner Music Group,08/2024,2024,8
30,Filha Do Deputado (Feat. Mc Poze Do Rodo & Oruam),"Mc IG, Mc Ryan Sp & Dj Glenner",WM Brazil,Warner Music Group,08/2024,2024,8
31,Melação (Ao Vivo),"Zé Neto, Cristiano & Luan Santana",Som Livre,The Orchard,08/2024,2024,8
32,Diferentona,Ícaro e Gilmar & Luan Pereira,MJ Records,Altafonte,08/2024,2024,8
33,Who,Jimin (지민),BIGHIT MUSIC,Virgin Music Group / Universal Music Group,08/2024,2024,8
34,De Graça Ou Pagando,Grelo Da Seresta,Henrique & Juliano,Strm Inovação E Projetos Musicais LTDA,08/2024,2024,8
35,Vazou Na Braquiara (Ao Vivo),Hugo & Guilherme,Som Livre,The Orchard,08/2024,2024,8
36,Birds Of A Feather,Billie Eilish,Darkroom/Interscope Records,Universal Music Group,08/2024,2024,8
37,Xonei,"Jorge & Mateus, Henrique & Juliano",Som Livre,The Orchard,08/2024,2024,8
38,Quero Te Encontrar,"Dj Lg Prod, Dj Jz & Mc Mininin",Tropa do Serrão,Symphonic,08/2024,2024,8
39,Deu Moral (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,08/2024,2024,8
40,Minha Herança,Ana Castela,AgroPlay,IIP-DDS,08/2024,2024,8
41,Sorriso No Rosto,"Mc IG, Murillo E Lt No Beat & Dj Glenner",WM Brazil,Warner Music Group,08/2024,2024,8
42,Página De Ex (Ao Vivo),Mari Fernandez,Som Livre,The Orchard,08/2024,2024,8
43,Anestesiado (Ao Vivo),Murilo Huff,Artinvox,Altafonte,08/2024,2024,8
44,Apaguei Pra Todos (Ao Vivo),Ferrugem & Sorriso Maroto,WM Brazil,Warner Music Group,08/2024,2024,8
45,Barulho Do Foguete (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,08/2024,2024,8
46,Nem A Pau (feat. Simone Mendes) (Ao Vivo),Yasmin Santos,Sony Music Entertainment,Sony Music Entertainment,08/2024,2024,8
47,Quero Ver Se Você Tem Atitude,Dj Luan Gomes,"ZER038 , PDF RECORDS",DistroKid,08/2024,2024,8
48,Falta De Qué?,Luan Pereira & Murilo Huff,Som Livre,The Orchard,08/2024,2024,8
49,"Melhor Vibe (Feat. Caio Luccas, Dallass & Rocco)","Mc Ryan SP, Filipe Ret & Chefin",WM Brazil,Warner Music Group,08/2024,2024,8
50,De Trás Pra Frente (Ao Vivo),Henrique & Juliano,Virgin Music Label And Artist Services (S&D),Universal Music Group,08/2024,2024,8
1,Saveiro,"Kaique, Felipe & Luan Pereira",Sony Music Entertainment,Sony Music Entertainment,09/2024,2024,9
2,Xonei,"Jorge & Mateus, Henrique & Juliano",Som Livre,The Orchard,09/2024,2024,9
3,A Danada Me Ligando,"Mc Cebezinho, Mc Kako, Mc Tuto & Dj Oreia",7570344 Records DK,DistroKid,09/2024,2024,9
4,Só Fé,Grelo Da Seresta,Henrique & Juliano,Strm Inovação E Projetos Musicais LTDA,09/2024,2024,9
5,Triplex (Ao Vivo),"Matheus Fernandes, Matheus & Kauan",Som Livre,The Orchard,09/2024,2024,9
6,Die With A Smile,Lady Gaga & Bruno Mars,Universal Music Group / Warner Music Group,Universal Music Group,09/2024,2024,9
7,The Box Medley Funk 2,"The Box, Mc Brinquedo, Mc Cebezinho, Mc Tuto & Mc Laranjinha",Sony Music Entertainment,Sony Music Entertainment,09/2024,2024,9
8,Wi-Fi (Ao Vivo),Traia Véia & Luan Pereira,Show Mix.,Strm Inovação E Projetos Musicais LTDA,09/2024,2024,9
9,Crack Com Mussilon,Matuê,30PRAUM,Warner Music Group,09/2024,2024,9
10,Gosta De Rua (Ao Vivo),Felipe e Rodrigo,Virgin Music Label And Artist Services (S&D),Universal Music Group,09/2024,2024,9
11,De Graça Ou Pagando,Grelo Da Seresta,Henrique & Juliano,Strm Inovação E Projetos Musicais LTDA,09/2024,2024,9
12,Clone (Ao Vivo),Luan Santana,Sony Music Entertainment,Sony Music Entertainment,09/2024,2024,9
13,Coração Partido (Corazón Partío) (Ao Vivo),Grupo Menos É Mais,Som Livre,The Orchard,09/2024,2024,9
14,Ritmada Interestelar,"Prime Funk, Mc Rondom, Mc Lipivox, Dj Kayo Original & Dj Duarte",Prime Funk,SoundOn,09/2024,2024,9
15,The Emptiness Machine,Linkin Park,Warner Records,Warner Music Group,09/2024,2024,9
16,Imagina Esse Cenário,Matuê & Veigh,30PRAUM,Warner Music Group,09/2024,2024,9
17,Morar Nesse Motel,Gusttavo Lima,Sony Music Entertainment,Sony Music Entertainment,09/2024,2024,9
18,Nosso Primeiro Beijo (Ao Vivo),Gloria Groove,SB Music,The Orchard,09/2024,2024,9
19,Cronômetro (Ao Vivo),Matheus & Kauan,Universal Music Ltda.,Universal Music Group,09/2024,2024,9
20,Haverá Sinais (Ao Vivo),"Jorge & Mateus, Lauana Prado",Som Livre,The Orchard,09/2024,2024,9
21,A Noite (La Notte) (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,Sony Music Entertainment,09/2024,2024,9
22,Me Caiu Tão Bem (Ao Vivo),Murilo Huff & Gustavo Mioto,M Show,Altafonte,09/2024,2024,9
23,Sempre Na Simplicidade,"Mc Ryan Sp, Mc Luuky, Boladin 211, Mc Vine7 & Dj Victor",EDITORA E GRAVADORA A BASE RECORDS,Belive Digital,09/2024,2024,9
24,Dois Tristes (Ao Vivo),Simone Mendes,Universal Music Ltda.,Universal Music Group,09/2024,2024,9
25,Não Fosse Tão Tarde,Lou Garcia & Dj Luan Gomes,Universal Music Ltda.,Universal Music Group,09/2024,2024,9
26,Mulher Foda (Ao Vivo),Simone Mendes,Universal Music Ltda.,Universal Music Group,09/2024,2024,9
27,1993,Matuê,30PRAUM,Warner Music Group,09/2024,2024,9
28,Eu Fujo,Gustavo Mioto,Universal Music Ltda.,Universal Music Group,09/2024,2024,9
29,Aproveita (Ao Vivo),Clayton & Romário,Virgin Music Label And Artist Services (S&D),Universal Music Group,09/2024,2024,9
30,Sombra Desconhecida (Ao Vivo),"Lauana Prado, Zé Neto & Cristiano",Universal Music Ltda.,Universal Music Group,09/2024,2024,9
31,Patrai,"Nattan, Zé Felipe & O Rei Da Batidinha",Nattan,Believe,09/2024,2024,9
32,Isso É Sério,Matuê & Brandão85,30PRAUM,Warner Music Group,09/2024,2024,9
33,Morena De Goiânia (Ao Vivo),"Hugo & Guilherme, Maiara & Maraisa",Som Livre,The Orchard,09/2024,2024,9
34,Caju,Liniker,BREU ENTERTAINMENT,Altafonte,09/2024,2024,9
35,4Tal,Matuê & Teto,30PRAUM,Warner Music Group,09/2024,2024,9
36,Apaguei Pra Todos (Ao Vivo),Ferrugem & Sorriso Maroto,WM Brazil,Warner Music Group,09/2024,2024,9
37,Diferentona,Ícaro e Gilmar & Luan Pereira,MJ Records,Altafonte,09/2024,2024,9
38,Sorriso No Rosto,"Mc IG, Murillo E Lt No Beat & Dj Glenner",WM Brazil,Warner Music Group,09/2024,2024,9
39,O Meu Coração Em Suas Mãos (Colgando En Tus Manos) (Ao Vivo),"Hugo & Guilherme, Maiara & Maraisa",Som Livre,The Orchard,09/2024,2024,9
40,Quem Não Quer Sou Eu,"Seu Jorge, Mc Leozin, Mc G15 & Dj Topo",DJ TOPO,dashgo,09/2024,2024,9
41,Foi Intenso (Ao Vivo),Zé Neto & Cristiano & Ana Castela,Som Livre,The Orchard,09/2024,2024,9
42,Sagrado Profano,Luísa Sonza & KayBlack,Sony Music Entertainment,Sony Music Entertainment,09/2024,2024,9
43,Birds Of A Feather,Billie Eilish,Darkroom/Interscope Records,Universal Music Group,09/2024,2024,9
44,Forró E Desmantelo,Dj Sv & Doug Hits,Doug Filmes,oneRPM,09/2024,2024,9
45,Taste,Sabrina Carpenter,Island Records,Universal Music Group,09/2024,2024,9
46,Mistérios,KayBlack & Murillo E Lt No Beat,WM Brazil,Warner Music Group,09/2024,2024,9
47,300 No 7,"Mc Gp, Mc Jvila & Mc Luuky",MC GP NOVA ERA,oneRPM,09/2024,2024,9
48,Maria,Matuê,30PRAUM,Warner Music Group,09/2024,2024,9
49,Depois Do Rodeio,Luan Pereira & Ana Castela,Som Livre,The Orchard,09/2024,2024,9
50,Página De Ex (Ao Vivo),Mari Fernandez,Som Livre,The Orchard,09/2024,2024,9
1,Coração Partido (Corazón Partío) (Ao Vivo),Grupo Menos É Mais,Som Livre,The Orchard,10/2024,2024,10
2,Última Saudade (Ao Vivo),Henrique & Juliano,Virgin Music Label And Artist Services (S&D),Universal Music Group,10/2024,2024,10
3,A Danada Me Ligando,"Mc Cebezinho, Mc Kako, Mc Tuto & Dj Oreia",7570344 Records DK,DistroKid,10/2024,2024,10
4,Die With A Smile,Lady Gaga & Bruno Mars,Universal Music Group / Warner Music Group,Universal Music Group,10/2024,2024,10
5,Xonei,"Jorge & Mateus, Henrique & Juliano",Som Livre,The Orchard,10/2024,2024,10
6,Saveiro,"Kaique, Felipe & Luan Pereira",Sony Music Entertainment,Sony Music Entertainment,10/2024,2024,10
7,Barbie,Mc Tuto & Dj Glenner,Sonar Music,Believe,10/2024,2024,10
8,Crack Com Mussilon,Matuê,30PRAUM,Warner Music Group,10/2024,2024,10
9,A Noite (La Notte) (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,Sony Music Entertainment,10/2024,2024,10
10,Gosta De Rua (Ao Vivo),Felipe e Rodrigo,Virgin Music Label And Artist Services (S&D),Universal Music Group,10/2024,2024,10
11,Triplex (Ao Vivo),"Matheus Fernandes, Matheus & Kauan",Som Livre,The Orchard,10/2024,2024,10
12,O Meu Coração Em Suas Mãos (Colgando En Tus Manos) (Ao Vivo),"Hugo & Guilherme, Maiara & Maraisa",Som Livre,The Orchard,10/2024,2024,10
13,Só Fé,Grelo Da Seresta,Henrique & Juliano,Strm Inovação E Projetos Musicais LTDA,10/2024,2024,10
14,The Box Medley Funk 2,"The Box, Mc Brinquedo, Mc Cebezinho, Mc Tuto & Mc Laranjinha",Sony Music Entertainment,Sony Music Entertainment,10/2024,2024,10
15,"365 Dias (Vida Mansa) (Feat. Mc Bruno Ms, Mc Magal & Aaron Modesto)","Mc Marks, Mc Ryan SP & Mc Jvila",Legenda Records,Warner Music Group,10/2024,2024,10
16,Nosso Primeiro Beijo (Ao Vivo),Gloria Groove,SB Music,The Orchard,10/2024,2024,10
17,De Graça Ou Pagando,Grelo Da Seresta,Henrique & Juliano,Strm Inovação E Projetos Musicais LTDA,10/2024,2024,10
18,300 No 7,"Mc Gp, Mc Jvila & Mc Luuky",MC GP NOVA ERA,oneRPM,10/2024,2024,10
19,Do Jeito Que Você Mete,Dj L30 & Mc Thaizinha,Conquista Records Agenciamento Artístico,oneRPM,10/2024,2024,10
20,Cronômetro (Ao Vivo),Matheus & Kauan,Universal Music Ltda.,Universal Music Group,10/2024,2024,10
21,Apaguei Pra Todos (Ao Vivo),Ferrugem & Sorriso Maroto,WM Brazil,Warner Music Group,10/2024,2024,10
22,Clone (Ao Vivo),Luan Santana,Sony Music Entertainment,Sony Music Entertainment,10/2024,2024,10
23,"Tropa Do Sem K.O (Feat. Mc Ryan Sp, Mc Duzinho Sp, Mc Luuky & Caio Passos)","Mc Joãozinho Vt, Mc Tuto & Mc Vine7",Sonar Music,Believe,10/2024,2024,10
24,Vai Lá (Ao Vivo),Maiara & Maraisa,Work Show,Revelator Enterprises,10/2024,2024,10
